
# Metric MCR, RefDB BLAST16S_10 full-length species
100	99	97	95	90	Method
0.0	18.8	16.1	33.3	.	BLCA
8.1	12.5	19.4	13.3	.	CT1
0.2	0.0	0.0	0.0	.	CT2
0.0	0.0	0.0	0.0	.	KNN
0.0	0.7	3.2	0.0	.	Metaxa2
0.1	0.0	0.0	0.0	.	Q2_BLAST
16.1	22.9	19.4	33.3	.	Q2_SK
0.2	0.0	0.0	0.0	.	Q2_VS
7.1	12.2	9.7	26.7	.	Q1
2.3	14.8	22.6	46.7	.	RDP50
1.5	9.2	9.7	26.7	.	RDP80
0.1	9.2	12.9	6.7	.	SINTAX50
0.0	2.2	6.5	0.0	.	SINTAX80
2.3	14.8	22.6	40.0	.	NBC50
1.6	8.1	9.7	13.3	.	NBC80
0.1	18.6	31.2	50.0	.	BTOP
0.4	15.1	29.0	66.7	.	TOP
0.2	16.2	29.0	53.3	.	KTOP
0.0	7.4	19.4	40.0	.	SPINGO
0.2	15.1	29.0	53.3	.	Microclass
