
# Metric MCR, RefDB BLAST16S_10 full-length genus
100	99	97	95	90	Method
0.0	2.6	8.7	11.8	23.8	BLCA
6.3	5.4	14.5	16.5	36.1	CT1
6.2	5.2	6.7	7.1	17.2	CT2
0.0	0.0	0.0	0.0	0.0	KNN
0.0	0.6	2.9	3.0	8.2	Metaxa2
5.7	4.9	6.4	6.5	13.9	Q2_BLAST
4.2	6.4	16.2	21.1	23.0	Q2_SK
6.2	5.2	7.1	7.1	17.2	Q2_VS
6.1	6.9	16.8	20.6	25.4	Q1
0.4	2.3	11.0	13.7	18.0	RDP50
0.3	1.5	5.0	6.3	8.2	RDP80
0.0	1.4	3.6	3.9	7.4	SINTAX50
0.0	0.7	0.4	1.4	3.3	SINTAX80
0.4	2.4	11.5	14.3	19.7	NBC50
0.3	1.5	5.0	6.8	9.8	NBC80
0.0	3.0	13.4	22.8	41.5	BTOP
0.1	3.2	11.3	21.1	41.8	TOP
0.1	2.9	11.3	19.8	40.2	KTOP
0.3	2.5	10.5	15.7	29.5	Microclass
