
# Metric OCR, RefDB BLAST16S_10 full-length genus
100	99	97	95	90	Method
.	82.6	50.2	45.2	35.1	BLCA
.	73.9	73.5	74.9	59.3	CT1
.	21.7	30.0	24.5	13.0	CT2
.	0.0	1.8	0.8	0.4	KNN
.	17.4	25.1	22.5	9.0	Metaxa2
.	13.0	27.4	21.7	12.9	Q2_BLAST
.	91.3	60.5	68.4	28.4	Q2_SK
.	21.7	28.3	24.8	13.3	Q2_VS
.	60.9	65.9	68.7	48.1	Q1
.	95.7	75.3	77.8	51.2	RDP50
.	82.6	42.6	36.5	21.3	RDP80
.	65.2	30.0	20.1	5.7	SINTAX50
.	43.5	10.3	5.7	1.6	SINTAX80
.	95.7	74.9	78.8	50.4	NBC50
.	82.6	42.6	35.8	21.2	NBC80
.	100.0	100.0	100.0	100.0	BTOP
.	100.0	100.0	100.0	100.0	TOP
.	100.0	100.0	100.0	100.0	KTOP
.	100.0	100.0	100.0	100.0	Microclass
