
# Metric Acc, RefDB BLAST16S_10 full-length species
100	99	97	95	90	Method
99.4	21.5	2.6	1.0	0.2	BLCA
29.2	13.3	4.7	0.7	0.3	CT1
1.0	0.4	0.0	0.0	.	CT2
0.0	0.0	0.0	0.0	.	KNN
14.8	11.1	7.4	0.8	0.0	Metaxa2
0.5	0.4	0.0	0.0	.	Q2_BLAST
70.0	18.9	2.7	0.9	0.8	Q2_SK
1.0	0.4	0.0	0.0	.	Q2_VS
30.2	12.7	5.0	0.7	0.2	Q1
97.5	21.6	2.1	0.9	0.4	RDP50
95.6	24.7	3.2	1.7	1.0	RDP80
97.6	27.3	4.7	3.3	5.7	SINTAX50
87.5	31.1	9.9	8.5	14.3	SINTAX80
97.5	21.7	2.2	0.8	0.4	NBC50
95.8	25.1	3.3	2.0	1.0	NBC80
99.9	20.7	1.7	0.7	0.2	BTOP
99.6	21.5	1.7	0.4	0.1	TOP
99.8	21.2	1.7	0.6	0.2	KTOP
99.2	25.1	3.0	1.4	0.9	SPINGO
99.8	21.5	1.7	0.6	0.1	Microclass
