
# Metric MCR, RefDB WITS full-length genus
100	99	97	95	90	Method
0.0	0.5	6.0	9.3	14.5	BLCA
1.5	6.0	10.6	16.1	27.9	CT1
6.6	7.6	11.3	10.6	19.0	CT2
0.0	0.0	1.9	1.9	3.3	KNN
0.0	0.0	3.3	3.9	8.8	Metaxa2
7.8	8.0	10.8	12.2	19.9	Q2_BLAST
2.2	3.2	9.7	11.6	15.9	Q2_SK
6.2	6.8	10.2	10.8	19.7	Q2_VS
0.9	3.3	11.3	15.3	22.7	Q1
1.1	2.0	10.2	12.5	18.1	RDP50
0.5	1.3	7.5	8.3	7.9	RDP80
0.0	0.4	7.5	11.1	12.5	SINTAX50
0.0	0.2	3.7	5.2	6.0	SINTAX80
1.1	2.1	10.6	12.9	17.6	NBC50
0.6	1.3	7.5	8.5	8.0	NBC80
0.0	0.6	8.4	15.2	26.6	BTOP
0.0	0.5	8.3	14.7	27.9	TOP
0.0	0.6	8.3	15.8	27.8	KTOP
0.7	1.7	10.2	13.1	22.6	Microclass
