
# Metric UCR, RefDB BLAST16S_10 full-length genus
100	99	97	95	90	Method
0.1	3.9	16.5	20.5	25.4	BLCA
8.6	6.8	13.6	17.5	22.1	CT1
42.3	54.2	72.6	72.9	73.8	CT2
85.0	100.0	100.0	100.0	100.0	KNN
41.5	43.0	59.3	69.6	78.7	Metaxa2
45.5	58.7	76.4	76.9	79.5	Q2_BLAST
3.9	6.8	14.4	14.2	24.6	Q2_SK
42.4	54.3	72.4	72.8	72.1	Q2_VS
9.5	8.9	15.8	18.3	37.7	Q1
0.0	0.5	2.0	3.6	13.9	RDP50
0.5	2.7	12.6	17.5	33.6	RDP80
0.2	3.6	20.0	33.1	58.2	SINTAX50
1.3	14.9	46.7	57.0	76.2	SINTAX80
0.0	0.3	1.6	3.0	10.7	NBC50
0.5	2.9	12.8	16.9	32.0	NBC80
0.0	0.0	0.0	0.0	0.0	BTOP
0.0	0.0	0.0	0.0	0.0	TOP
0.0	0.0	0.0	0.0	0.0	KTOP
0.0	0.0	0.0	0.0	0.0	Microclass
